,Unnamed: 0,Position,Track Name,Artist,Streams,date,region,spotify_id,featured-artist,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,release_date
10070,10070,71,Thank God It's Christmas - Non-Album Single,Queen,10051607,2019-12-20--2019-12-27,global,2xGO2UjzxeVQSIkyg98vck,,0.214,0.29600000000000004,0.42100000000000004,0.0,0.23199999999999998,-8.891,0.0285,83.425,0.335,49,1984-02-27
1849,1849,50,Hear Me Calling,Juice WRLD,10041043,2019-03-08--2019-03-15,global,13ZyrkCDmRz5xY3seuAWYk,,0.308,0.6990000000000001,0.687,3.63e-05,0.121,-3.997,0.106,88.932,0.499,76,2019-03-08
10071,10071,72,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,10020698,2019-12-20--2019-12-27,global,6s2wpWPFPAgKg2LXxi1Oee,,0.36200000000000004,0.355,0.6679999999999999,1.23e-06,0.727,-8.443999999999999,0.0482,139.734,0.413,54,1981
7053,7053,54,Shameless,Camila Cabello,10013820,2019-09-06--2019-09-13,global,3UYiU57SMiAS5LqolhHJw1,,0.0197,0.377,0.6509999999999999,5.31e-05,0.174,-5.437,0.0588,129.69799999999998,0.0851,72,2019-09-05
8449,8449,50,Trigger,Major Lazer,10005477,2019-10-25--2019-11-01,global,0Z26mbSHJ1dkUu7g9DDgif,"Khalid, Death Stranding: Timefall, Diplo",0.128,0.57,0.585,9.7e-05,0.111,-7.041,0.251,97.285,0.37799999999999995,75,2019-10-24
10072,10072,73,Ayy Macarena,Tyga,9989858,2019-12-20--2019-12-27,global,6LcauUZjF1eXQrgqMUecHX,,0.133,0.816,0.63,0.0,0.0692,-5.568,0.226,96.493,0.715,86,2019-11-13
6649,6649,50,Afterglow,Taylor Swift,9957578,2019-08-23--2019-08-30,global,1SymEzIT3H8UZfibCs3TYi,,0.13,0.7559999999999999,0.449,0.0,0.114,-8.746,0.0344,111.01100000000001,0.39899999999999997,72,2019-08-23
3650,3650,51,3 Nights,Dominic Fike,9924129,2019-05-10--2019-05-17,global,1tNJrcVe6gwLEiZCtprs1u,,0.223,0.815,0.518,0.0,0.10400000000000001,-6.593999999999999,0.0897,151.891,0.877,84,2018-10-16
5847,5847,48,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,9920697,2019-07-26--2019-08-02,global,6woeVu3fVMflqen1t4N6pg,"RM, BTS",0.0706,0.89,0.513,0.0,0.102,-5.996,0.154,136.02,0.61,67,2019-07-24
5053,5053,54,Mad Love,Mabel,9823977,2019-06-28--2019-07-05,global,79JBjIq90BrQ8Ws0pUhlzD,,0.667,0.622,0.7959999999999999,0.0,0.106,-2.9989999999999997,0.172,197.705,0.62,74,2019-06-07
1058,1058,59,Te Vi,Piso 21,9809358,2019-02-08--2019-02-15,global,059bcIhyc2SBwm6sw2AZzd,Micro TDH,0.0446,0.877,0.777,3.46e-05,0.0863,-4.246,0.11699999999999999,102.02,0.706,81,2018-12-14
245,245,46,Youngblood,5 Seconds of Summer,9802761,2019-01-11--2019-01-18,global,2iUXsYOEPhVqEBwsqP70rE,,0.0169,0.596,0.8540000000000001,0.0,0.124,-5.114,0.46299999999999997,120.274,0.152,82,2018-06-15
39,39,40,Bad Liar,Imagine Dragons,9782856,2019-01-04--2019-01-11,global,2RSHsoi04658QL5xgQVov3,,0.0722,0.38299999999999995,0.637,0.0,0.368,-6.992999999999999,0.0703,177.91299999999998,0.0827,83,2018-11-09
7845,7845,46,Hot (feat. Gunna),Young Thug,9768494,2019-10-04--2019-10-11,global,5Z8HZM6iQMhhqyPcCGY5g9,Gunna,0.063,0.855,0.6509999999999999,0.0,0.0772,-8.044,0.235,111.99700000000001,0.5589999999999999,79,2019-08-16
9860,9860,61,She,Harry Styles,9763034,2019-12-13--2019-12-20,global,6SQLk9HSNketfgs2AyIiMs,,0.000532,0.535,0.521,0.371,0.19,-5.942,0.0272,140.026,0.457,76,2019-12-13
246,246,47,Taste (feat. Offset),Tyga,9758103,2019-01-11--2019-01-18,global,5IaHrVsrferBYDm0bDyABy,Offset,0.0236,0.884,0.5589999999999999,0.0,0.10099999999999999,-7.442,0.12,97.994,0.342,80,2018-05-16
10075,10075,76,Like It's Christmas,Jonas Brothers,9753717,2019-12-20--2019-12-27,global,1OjmlSFuzYflWjSMTCyTJv,,0.0183,0.725,0.5710000000000001,0.0,0.0519,-6.007000000000001,0.102,146.035,0.61,58,2019-11-08
41,41,42,I Like It,Cardi B,9747111,2019-01-04--2019-01-11,global,58q2HKrzhC3ozto2nDdN4z,"Bad Bunny, J Balvin",0.099,0.816,0.726,0.0,0.37200000000000005,-3.998,0.129,136.048,0.65,82,2018-04-06
6651,6651,52,False God,Taylor Swift,9734393,2019-08-23--2019-08-30,global,5hQSXkFgbxjZo9uCwd11so,,0.736,0.7390000000000001,0.32,0.000147,0.111,-10.862,0.239,79.97,0.35100000000000003,70,2019-08-23
3246,3246,47,Power is Power (feat. The Weeknd & Travis Scott),SZA,9734321,2019-04-26--2019-05-03,global,4cbdPT6uaBOgOQe3fLMofl,"SZA, The Weeknd, Travis Scott",0.00413,0.507,0.644,0.0,0.217,-7.485,0.0641,179.91299999999998,0.172,71,2019-04-26
9043,9043,44,Whine Up,Nicky Jam,9731771,2019-11-15--2019-11-22,global,2pWOMNQJW3g2zmGjP0Vkb0,Anuel AA,0.0549,0.8170000000000001,0.665,0.0,0.10300000000000001,-6.224,0.0758,104.95700000000001,0.662,86,2019-11-01
9657,9657,58,All Girls Are The Same,Juice WRLD,9718306,2019-12-06--2019-12-13,global,4VXIryQMWpIdGgYR4TrjT1,,0.0769,0.6709999999999999,0.529,0.000335,0.0856,-7.226,0.307,161.989,0.203,84,2018-12-10
9247,9247,48,Yellow Hearts,Ant Saunders,9630162,2019-11-22--2019-11-29,global,2W4yABdLc4Jnds67Poi5Nl,,0.177,0.865,0.43799999999999994,0.0,0.0743,-8.943,0.0719,129.03799999999998,0.695,84,2019-06-18
2657,2657,58,Cool,Jonas Brothers,9597307,2019-04-05--2019-04-12,global,3QmolSZqjjLksTUvZJ6pPS,,0.0105,0.6809999999999999,0.603,0.0,0.159,-5.5329999999999995,0.0458,79.007,0.643,32,2019-04-05
6445,6445,46,Bad Bad Bad (feat. Lil Baby),Young Thug,9588772,2019-08-16--2019-08-23,global,1GeNui6m825V8jP4uKiIaH,Lil Baby,0.0976,0.9740000000000001,0.596,0.0,0.151,-8.888,0.184,111.959,0.892,78,2019-08-16
7846,7846,47,Camelot,NLE Choppa,9579243,2019-10-04--2019-10-11,global,4sWuPniHClkInYAnzXAYUF,,0.0849,0.787,0.713,0.0,0.7170000000000001,-5.252000000000001,0.401,175.041,0.762,82,2019-09-13
3857,3857,58,A BOY IS A GUN*,"Tyler, The Creator",9564983,2019-05-17--2019-05-24,global,1nXZnTALNXiPlvXotqHm66,,0.575,0.41700000000000004,0.6890000000000001,0.0,0.496,-8.302,0.17800000000000002,79.568,0.505,71,2019-05-17
42,42,43,whoa (mind in awe),XXXTENTACION,9563848,2019-01-04--2019-01-11,global,7pdF27mSDuPWhppnHAmWHa,,0.653,0.735,0.525,0.9179999999999999,0.10099999999999999,-2.9389999999999996,0.0441,160.14700000000002,0.369,73,2018-12-07
10081,10081,82,Santa Baby,Kylie Minogue,9558863,2019-12-20--2019-12-27,global,2SBr3MK1sdMs8IxdRcN6qz,,0.7490000000000001,0.675,0.384,0.0,0.16699999999999998,-7.12,0.0449,86.95200000000001,0.41600000000000004,43,2015-11-13
6845,6845,46,Teeth,5 Seconds of Summer,9555911,2019-08-30--2019-09-06,global,26wLOs3ZuHJa2Ihhx6QIE6,,0.0516,0.7490000000000001,0.461,6.24e-06,0.0738,-2.9610000000000003,0.0416,139.02,0.42,74,2019-08-23
6246,6246,47,I.F.L.Y.,Bazzi,9546812,2019-08-09--2019-08-16,global,4a6q8CR2hzLk2plDkSxkfD,,0.379,0.812,0.519,0.0,0.13,-4.823,0.0385,104.954,0.5539999999999999,84,2019-08-09
44,44,45,Ruin My Life,Zara Larsson,9537774,2019-01-04--2019-01-11,global,5tAa8Uaqr4VvA3693mbIhU,,0.423,0.665,0.6990000000000001,0.0,0.0969,-5.265,0.0578,124.896,0.585,77,2018-10-18
7647,7647,48,Writing on the Wall (feat. Post Malone & Cardi B),French Montana,9534436,2019-09-27--2019-10-04,global,7x9nXsowok1JszkVztI5NI,"Rvssian, Post Malone, Cardi B",0.28300000000000003,0.773,0.836,2.1e-05,0.0828,-2.326,0.153,112.01,0.49700000000000005,71,2019-09-27
2659,2659,60,Don't Pretend (feat. SAFE),Khalid,9519434,2019-04-05--2019-04-12,global,1E6DEDWDKHoOW0fcFuDghV,SAFE,0.258,0.6970000000000001,0.551,0.00551,0.124,-8.833,0.0815,89.0,0.21899999999999997,66,2019-04-05
4451,4451,52,Dream Glow (BTS World Original Soundtrack) - Pt. 1,BTS,9515545,2019-06-07--2019-06-14,global,4c1WgUnHXq2LEncGHKgj1I,Charli XCX,0.0967,0.735,0.74,0.0,0.10099999999999999,-3.8369999999999997,0.0519,141.94799999999998,0.541,68,2019-06-07
8246,8246,47,Harleys In Hawaii,Katy Perry,9504515,2019-10-18--2019-10-25,global,5nCthAh3jt4xKuLJAifAaR,,0.185,0.722,0.757,6.32e-06,0.126,-6.207000000000001,0.132,140.094,0.721,74,2019-10-16
9866,9866,67,To Be So Lonely,Harry Styles,9501546,2019-12-13--2019-12-20,global,5JiH89mHrv9oWHlD0T326z,,0.618,0.758,0.436,1.6100000000000002e-05,0.335,-7.269,0.0418,104.959,0.605,77,2019-12-13
2051,2051,52,Un Año,Sebastian Yatra,9499562,2019-03-15--2019-03-22,global,5BDP2tky8oMQJPS33frKVp,Reik,0.14800000000000002,0.7709999999999999,0.382,0.0,0.10400000000000001,-6.808,0.0514,94.931,0.535,75,2019-01-18
10082,10082,83,Santa's Coming For Us,Sia,9488470,2019-12-20--2019-12-27,global,3AlpkljBS1AU7HFVPms8K6,,0.0205,0.669,0.8540000000000001,0.0,0.047,-4.486000000000001,0.0999,93.057,0.7070000000000001,55,2017-11-17
8451,8451,52,Orphans,Coldplay,9468798,2019-10-25--2019-11-01,global,6muOWhMh7Tf0UFUtMDBhUR,,0.0254,0.503,0.8079999999999999,0.00162,0.557,-5.051,0.045,107.975,0.28300000000000003,75,2019-10-24
1453,1453,54,Legacy (feat. Travis Scott & 21 Savage),Offset,9430023,2019-02-22--2019-03-01,global,7pMRoGLEJuFM2wl5pt0R99,"Travis Scott, 21 Savage",0.17800000000000002,0.8440000000000001,0.513,0.0,0.0845,-8.769,0.335,128.085,0.344,69,2019-02-22
5059,5059,60,On A Roll,Ashley O,9421329,2019-06-28--2019-07-05,global,56JyMaElW79S7TDWh1Zw1m,,0.077,0.737,0.81,0.0,0.0523,-6.354,0.0896,125.005,0.387,67,2019-06-14
8453,8453,54,Si Te Vas,Sech,9387945,2019-10-25--2019-11-01,global,6Y4PDQv4XjYjHLeLmvyOt0,Ozuna,0.0934,0.732,0.644,4.54e-06,0.14300000000000002,-4.124,0.132,174.1,0.5539999999999999,84,2019-09-26
6656,6656,57,Soon You’ll Get Better (feat. Dixie Chicks),Taylor Swift,9363501,2019-08-23--2019-08-30,global,4AYtqFyFbX0Xkc2wtcygTr,Dixie Chicks,0.907,0.433,0.182,0.0,0.12300000000000001,-12.565999999999999,0.0641,207.476,0.42100000000000004,69,2019-08-23
8455,8455,56,Jesus Is Lord,Kanye West,9345667,2019-10-25--2019-11-01,global,7sBgFMWqDWQgrsNSpIBoe8,,0.828,0.243,0.26,4.03e-05,0.532,-5.876,0.0305,76.61,0.327,63,2019-10-25
9249,9249,50,LOYAL (feat. Drake),PARTYNEXTDOOR,9344195,2019-11-22--2019-11-29,global,5bvnqVuq7UFl0txSlHpsfS,Drake,0.517,0.866,0.53,0.00159,0.0946,-6.347,0.0495,104.95200000000001,0.203,80,2019-11-22
451,451,52,First Off (feat. Travis Scott),Future,9301657,2019-01-18--2019-01-25,global,3WRIaWsws011vHMd9uzPjG,Travis Scott,0.013000000000000001,0.7340000000000001,0.6829999999999999,0.0,0.28,-6.105,0.0776,162.03799999999998,0.445,67,2019-01-18
9250,9250,51,Up All Night,Khalid,9286702,2019-11-22--2019-11-29,global,1mpD5Q8IM32I4bF6eCpU74,,0.00103,0.665,0.7120000000000001,0.0034200000000000003,0.102,-7.5360000000000005,0.0527,93.98899999999999,0.669,81,2019-11-14
4856,4856,57,Runaway,Sebastian Yatra,9284418,2019-06-21--2019-06-28,global,7BuSE9uTIw931wtZYzvZcQ,"Daddy Yankee, Natti Natasha, Jonas Brothers",0.0336,0.7559999999999999,0.851,0.0,0.126,-3.33,0.0674,75.014,0.934,77,2019-06-21
1262,1262,63,Think About You,Kygo,9275965,2019-02-15--2019-02-22,global,3Kuu5vASpXK8oRsxOvau6P,Valerie Broussard,0.166,0.6729999999999999,0.596,0.0,0.11,-7.891,0.0354,123.969,0.19,68,2019-02-14
10086,10086,87,Santa Baby,Ariana Grande,9273136,2019-12-20--2019-12-27,global,6YJdPrH3i2POzu7hdHIRrb,Liz Gillies,0.0498,0.748,0.777,0.0,0.284,-5.749,0.136,95.986,0.769,56,2013-01-01
1858,1858,59,Empty,Juice WRLD,9182246,2019-03-08--2019-03-15,global,41MCdlvXOl62B7Kv86Bb1v,,0.0758,0.745,0.561,0.0,0.133,-4.869,0.0807,77.557,0.449,78,2019-03-08
48,48,49,Vaina Loca,Ozuna,9168444,2019-01-04--2019-01-11,global,48zFZh27QU5qsrBjn4C2FA,Manuel Turizo,0.315,0.754,0.805,0.0,0.203,-4.249,0.0752,93.98200000000001,0.555,76,2018-08-24
10089,10089,90,Hola - Remix,Dalex,9153621,2019-12-20--2019-12-27,global,5stPVcRqb4qixbafP9e8lt,"Lenny Tavárez, Chencho Corleone, Juhn, Dimelo Flow",0.47100000000000003,0.654,0.672,0.0,0.0781,-5.98,0.311,181.857,0.34299999999999997,90,2019-11-01
9873,9873,74,"Sunflower, Vol. 6",Harry Styles,9140938,2019-12-13--2019-12-20,global,6iYMfxznTBlcVOgRHab2W0,,0.0005639999999999999,0.5660000000000001,0.846,0.000795,0.121,-6.904,0.035,160.02,0.86,78,2019-12-13
1264,1264,65,11 Minutes (with Halsey feat. Travis Barker),YUNGBLUD,9139939,2019-02-15--2019-02-22,global,4mGdjNMo0RonTlOEb7cYg4,"Halsey, Travis Barker",0.0116,0.46399999999999997,0.852,0.0,0.10800000000000001,-3.804,0.067,160.075,0.233,71,2019-02-14
5061,5061,62,All Around The World (La La La),R3HAB,9125803,2019-06-28--2019-07-05,global,02itaCXOdC54J0ISjqqFAp,A Touch Of Class,0.479,0.733,0.8590000000000001,0.0645,0.105,-5.03,0.033,124.948,0.52,78,2019-04-05
1462,1462,63,Always Remember Us This Way,Lady Gaga,9105034,2019-02-22--2019-03-01,global,2rbDhOo9Fh61Bbu23T2qCk,,0.299,0.5529999999999999,0.502,0.0,0.764,-5.972,0.0409,129.976,0.29600000000000004,79,2018-10-05
3861,3861,62,Just Us (feat. SZA),DJ Khaled,9082593,2019-05-17--2019-05-24,global,0BnTBAGmr9FtYwkZrwKhwS,SZA,0.135,0.639,0.8590000000000001,0.0,0.129,-2.758,0.147,93.132,0.5660000000000001,68,2019-05-17
454,454,55,Hobby Hobby,MERO,9075914,2019-01-18--2019-01-25,global,260R90ctQ1SiPax90PuEsT,,0.379,0.737,0.75,0.0,0.131,-6.4639999999999995,0.298,81.955,0.857,57,2019-01-18
4656,4656,57,Olabilir,MERO,9067523,2019-06-14--2019-06-21,global,5b195aHKKd6oTr4f7DoRCo,,0.324,0.738,0.78,2.51e-06,0.0989,-6.6770000000000005,0.0345,139.914,0.779,63,2019-06-14
3863,3863,64,WHAT'S GOOD,"Tyler, The Creator",9062349,2019-05-17--2019-05-24,global,6bOkaEXc5CopinGazSLokx,,0.0567,0.45799999999999996,0.909,4.26e-06,0.11,-6.553,0.48700000000000004,118.227,0.449,66,2019-05-17
8251,8251,52,Wieso tust Du dir das an?,Apache 207,9013009,2019-10-18--2019-10-25,global,4zj2FEHN6Hw6a5vqN70PvL,,0.26899999999999996,0.858,0.49,0.326,0.122,-7.011,0.057,133.975,0.451,66,2019-10-18
7652,7652,53,VIBEZ,DaBaby,9002968,2019-09-27--2019-10-04,global,0fySG6A6qLE8IvDpayb5bM,,0.113,0.768,0.652,0.0,0.107,-2.708,0.307,154.187,0.777,85,2019-09-27
3865,3865,66,Soldi,Mahmood,8993273,2019-05-17--2019-05-24,global,4szQkW1CDHqbRZGltXJdd3,,0.0361,0.7290000000000001,0.589,0.0,0.305,-9.871,0.0483,95.065,0.349,71,2019-02-22
1063,1063,64,no tears left to cry,Ariana Grande,8992145,2019-02-08--2019-02-15,global,2qT1uLXPVPzGgFOx4jtEuo,,0.04,0.6990000000000001,0.713,3.11e-06,0.294,-5.507000000000001,0.0594,121.993,0.354,81,2018-08-17
5458,5458,59,Post Malone (feat. RANI),Sam Feldt,8990462,2019-07-12--2019-07-19,global,0qc4QlcCxVTGyShurEv1UU,RANI,0.0771,0.59,0.642,0.0,0.105,-3.87,0.122,107.35600000000001,0.6509999999999999,81,2019-05-24
49,49,50,God's Plan,Drake,8980769,2019-01-04--2019-01-11,global,6DCZcSspjsKoFjzjrWoCdn,,0.0332,0.754,0.449,8.290000000000001e-05,0.552,-9.211,0.109,77.169,0.35700000000000004,84,2018-06-29
10092,10092,93,One More Sleep,Leona Lewis,8960837,2019-12-20--2019-12-27,global,78pn8k7RogKo2oxl0DyX6d,,0.46799999999999997,0.639,0.815,0.0,0.344,-3.845,0.0362,112.985,0.758,51,2013-11-29
10093,10093,94,I'll Be Home,Meghan Trainor,8947719,2019-12-20--2019-12-27,global,0lTurWECr2XL607eJAj1A3,,0.318,0.462,0.37,4.84e-06,0.10800000000000001,-7.779,0.0267,84.738,0.285,50,2015-01-09
6851,6851,52,Norman fucking Rockwell,Lana Del Rey,8937691,2019-08-30--2019-09-06,global,3RIgHHpnFKj5Rni1shokDj,,0.9670000000000001,0.218,0.215,0.0847,0.0948,-12.49,0.0368,76.74,0.138,73,2019-08-30
2258,2258,59,Mixed Personalities (feat. Kanye West),YNW Melly,8922507,2019-03-22--2019-03-29,global,6vWEAOUSxohKxhp0K1BsxL,Kanye West,0.457,0.6609999999999999,0.44,0.0,0.128,-9.104,0.0803,149.937,0.35200000000000004,77,2019-01-18
5461,5461,62,Put It All on Me (feat. Ella Mai),Ed Sheeran,8921516,2019-07-12--2019-07-19,global,5T03itPFOPGGkvVPvPiyla,Ella Mai,0.253,0.627,0.594,0.0,0.373,-8.306000000000001,0.0478,101.008,0.389,67,2019-07-12
6852,6852,53,Babushka Boi,A$AP Rocky,8903408,2019-08-30--2019-09-06,global,643PW82aBMUa1FiWi5VQY7,,0.304,0.897,0.743,4.44e-05,0.13699999999999998,-5.446000000000001,0.222,134.97899999999998,0.905,74,2019-08-28
1657,1657,58,I,Lil Skies,8890612,2019-03-01--2019-03-08,global,4ZT9FnbFu1PaBfV3itxiqT,,0.627,0.649,0.45299999999999996,0.0,0.11599999999999999,-7.28,0.085,99.18299999999999,0.431,79,2019-03-01
1065,1065,66,Ferrari,Eno,8876378,2019-02-08--2019-02-15,global,4AgK0CwpwcekXVdAoYB2VO,MERO,0.387,0.73,0.725,0.0,0.153,-4.888999999999999,0.318,79.648,0.625,60,2019-02-08
9252,9252,53,Aventura,Lunay,8874749,2019-11-22--2019-11-29,global,37zdqI4r1gswIzczSBkRon,"Ozuna, Anuel AA",0.223,0.7290000000000001,0.726,0.0,0.10099999999999999,-3.208,0.0422,92.025,0.8759999999999999,85,2019-10-25
1862,1862,63,Last Hurrah,Bebe Rexha,8857931,2019-03-08--2019-03-15,global,0i0wnv9UoFdZ5MfuFGQzMy,,0.175,0.514,0.618,0.0,0.11699999999999999,-4.585,0.0317,84.259,0.401,72,2019-02-15
8460,8460,61,Nice To Meet Ya,Niall Horan,8851964,2019-10-25--2019-11-01,global,3cphb8kdsjElYR7r5icK3H,,0.0119,0.591,0.841,0.0,0.395,-4.351,0.0304,109.03399999999999,0.392,81,2019-10-04
5462,5462,63,Feels (feat. Young Thug & J Hus),Ed Sheeran,8830186,2019-07-12--2019-07-19,global,1Bdptrvb7nQkq8kCw3siE9,"Young Thug, J Hus",0.11199999999999999,0.665,0.68,0.0,0.096,-4.899,0.29,91.67,0.69,66,2019-07-12
8461,8461,62,Quizas,Rich Music LTD,8814040,2019-10-25--2019-11-01,global,5Id5B3dxJZhPcV9GzgYZZe,"Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",0.0258,0.727,0.815,0.0,0.231,-2.454,0.153,176.075,0.677,84,2019-10-11
52,52,53,Kiss and Make Up,Dua Lipa,8781335,2019-01-04--2019-01-11,global,13hvHEstJ4sNbzdroPrPI3,BLACKPINK,0.0557,0.675,0.7290000000000001,0.0,0.18899999999999997,-4.383,0.146,99.986,0.63,47,2015
1465,1465,66,Red Room,Offset,8779974,2019-02-22--2019-03-01,global,4TWflhgevIGo448fWc6mQq,,0.479,0.9359999999999999,0.5589999999999999,0.0,0.128,-8.587,0.157,112.34700000000001,0.527,67,2019-02-22
5465,5465,66,BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,8761496,2019-07-12--2019-07-19,global,7hvO2qCwJVZxiyoA7c9i5d,"Chris Stapleton, Bruno Mars",0.000245,0.631,0.7959999999999999,0.0115,0.38,-5.35,0.0401,92.469,0.596,64,2019-07-12
2870,2870,71,Intro : Persona,BTS,8745353,2019-04-12--2019-04-19,global,2isSdmQfVv32j2haL6hk9x,,0.0278,0.469,0.87,0.0,0.313,-4.475,0.342,86.62200000000001,0.652,67,2019-04-12
53,53,54,monster,21 Savage,8732939,2019-01-04--2019-01-11,global,2FUNBaa5DwItJtYEBgAblU,,0.158,0.89,0.607,0.00022799999999999999,0.11800000000000001,-6.916,0.124,134.02200000000002,0.22399999999999998,69,2018-12-21
10097,10097,98,Winter Wonderland,Tony Bennett,8728038,2019-12-20--2019-12-27,global,4ricyQVd20UQde1jpXCSuJ,,0.833,0.452,0.366,0.0,0.0789,-14.15,0.0415,115.006,0.629,53,1968-11-06
456,456,57,Crushed Up,Future,8726504,2019-01-18--2019-01-25,global,7wcyO1rrH3Ru4t659IjG41,,0.0415,0.7809999999999999,0.597,0.0,0.152,-6.794,0.23,158.043,0.544,66,2019-01-18
10098,10098,99,I Saw Mommy Kissing Santa Claus,The Jackson 5,8713509,2019-12-20--2019-12-27,global,0vmANNClszGQZ0FISySK61,,0.301,0.5710000000000001,0.585,1.91e-05,0.688,-11.694,0.0548,128.487,0.732,42,1970-01-01
9455,9455,56,Into the Unknown,Idina Menzel,8711295,2019-11-29--2019-12-06,global,3Z0oQ8r78OUaHvGPiDBR3W,AURORA,0.8490000000000001,0.32299999999999995,0.405,0.000544,0.138,-8.533,0.0413,145.10399999999998,0.27399999999999997,82,2019-11-15
655,655,56,NI BIEN NI MAL,Bad Bunny,8693828,2019-01-25--2019-02-01,global,278kSqsZIiYp8p3QjYAqa8,,0.556,0.826,0.449,1.85e-05,0.273,-8.33,0.0674,128.028,0.337,77,2018-12-23
3866,3866,67,Celebrate (feat. Travis Scott & Post Malone),DJ Khaled,8661535,2019-05-17--2019-05-24,global,0b6UoVjUzFyZNpHI0aAhKt,"Travis Scott, Post Malone",0.26899999999999996,0.36200000000000004,0.7140000000000001,0.0,0.21,-3.07,0.0835,67.4,0.309,67,2019-05-17
3254,3254,55,Walk Me Home,P!nk,8647234,2019-04-26--2019-05-03,global,6jfEZdUJ2Yla6h7gTJgKuo,,0.0519,0.652,0.45299999999999996,0.0,0.179,-6.119,0.0445,88.038,0.43200000000000005,68,2019-04-25
4660,4660,61,Contra La Pared,Sean Paul,8566614,2019-06-14--2019-06-21,global,37eGbhE1xVFSvcKkqGb6i1,J Balvin,0.0156,0.828,0.588,0.0,0.124,-7.14,0.11800000000000001,94.052,0.598,76,2019-03-14
3658,3658,59,Nautilus,Shindy,8549960,2019-05-10--2019-05-17,global,7IkZpSOJKGXCGhqAvHs7FG,,0.0009689999999999999,0.723,0.647,9.17e-06,0.258,-6.164,0.331,172.36900000000003,0.161,59,2019-05-10
3456,3456,57,Vermissen (feat. Henning May),Juju,8531274,2019-05-03--2019-05-10,global,1SSzM044DUbVpYNNHWIhYJ,Henning May,0.16899999999999998,0.718,0.667,0.0,0.0674,-5.008,0.0551,89.029,0.48,70,2019-05-03
3457,3457,58,Vossi Bop,Stormzy,8523320,2019-05-03--2019-05-10,global,44ZJ4hLD5onikKsVLQaILr,,0.13,0.682,0.653,0.00116,0.129,-6.062,0.33899999999999997,188.115,0.428,74,2019-04-26
4064,4064,65,Not Ok,Kygo,8520151,2019-05-24--2019-05-31,global,6aoGtdWXBkYQ2O2wnyIz2x,Chelsea Cutler,0.0292,0.618,0.66,2.07e-06,0.325,-8.14,0.0372,105.0,0.408,71,2019-05-23
5857,5857,58,Gold Roses (feat. Drake),Rick Ross,8489195,2019-07-26--2019-08-02,global,4aPB8rSxGFISs0o6V2LrTy,Drake,0.0519,0.581,0.642,0.0,0.183,-5.318,0.40700000000000003,80.142,0.536,66,2019-07-26
8469,8469,70,Good Thing (with Kehlani),Zedd,8485389,2019-10-25--2019-11-01,global,5aUSEPNd3m5xliFK4pn5mU,Kehlani,0.39899999999999997,0.693,0.564,0.0,0.0409,-3.8569999999999998,0.0378,185.91299999999998,0.574,78,2019-09-27
461,461,62,Imposible,Luis Fonsi,8466082,2019-01-18--2019-01-25,global,3ao3OVxHlb3C08vAaApUlm,Ozuna,0.122,0.7859999999999999,0.764,0.0,0.102,-2.935,0.0798,90.979,0.9129999999999999,71,2018-10-19
3868,3868,69,PUPPET,"Tyler, The Creator",8447558,2019-05-17--2019-05-24,global,0wEC0GNF74lAqrEFZJMl1m,,0.00235,0.508,0.557,0.0134,0.588,-8.967,0.0478,77.572,0.19899999999999998,66,2019-05-17
8470,8470,71,Roller,Apache 207,8395606,2019-10-25--2019-11-01,global,6hw1Sy9wZ8UCxYGdpKrU6M,,0.0256,0.941,0.758,0.00263,0.193,-6.47,0.17,128.02,0.6829999999999999,77,2019-10-25
7657,7657,58,INTRO,DaBaby,8348988,2019-09-27--2019-10-04,global,77KMttn3Lic7ZQKDlPqp8v,,0.0342,0.862,0.685,0.0,0.204,-7.699,0.242,100.024,0.672,74,2019-09-27
6664,6664,65,Daylight,Taylor Swift,8345321,2019-08-23--2019-08-30,global,1fzAuUVbzlhZ1lJAx9PtY6,,0.8079999999999999,0.557,0.496,0.000173,0.0772,-9.602,0.0563,149.983,0.265,69,2019-08-23
255,255,56,Money,Cardi B,8334798,2019-01-11--2019-01-18,global,2GGMabyHXnJmjY6CXhhB2e,,0.00534,0.95,0.59,0.0,0.11,-6.507999999999999,0.29,130.003,0.21899999999999997,77,2018-10-23
7460,7460,61,Behind Barz - Bonus,Drake,8323707,2019-09-20--2019-09-27,global,4B7fTyj1FIPvP9tT5X3DnR,,0.769,0.8540000000000001,0.5539999999999999,1.84e-06,0.0749,-4.684,0.172,142.069,0.272,70,2019-09-13
2066,2066,67,Wir ticken,Capital Bra,8312433,2019-03-15--2019-03-22,global,1mdJ39D1lrR3aWIOhgeNaE,Samra,0.275,0.63,0.6920000000000001,0.0,0.16699999999999998,-4.9510000000000005,0.42700000000000005,179.877,0.82,58,2019-03-15
5470,5470,71,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),Ed Sheeran,8285363,2019-07-12--2019-07-19,global,4vIKzWqtn44umal5jXq4wE,"Meek Mill, A Boogie Wit da Hoodie",0.467,0.778,0.59,0.0,0.0902,-5.547999999999999,0.27,97.995,0.515,67,2019-07-12
